review_body,language,sentiment_label,product_category
"Der Artikel war nicht für Glasteile geeignet, sodass schon beim ersten Aufpacken vielen Glassplitter aus der Verpackung vielen. Entsprechend den Bedingungen wurde der Artikel reklamiert und zurückgesandt. Die Rücksendung kostete 16,49 € jedoch wurden durch Amazon nur 3,00 € erstattet. Ich werde künftig wieder beim Einzelhandel kaufen.",de,negative,home
"Nice quality. Need to make sure the zipper track is lined up perfectly around the corners. Sometimes gets bound up. Would recommend, however.",en,positive,lawn_and_garden
"Es facil montarlo pero quando llueve entra agua por la union i por la zona que ""toca"" la pared i no ahi mas maneras de montaje",es,negative,wireless
对于没有接触过美元霸权思维的读者来说，这是一个很好的入门。作者首先解释了美国怎样利用美元霸权从全世界掠夺财富，然后解释了美元霸权的形成及发展过程，最后分析了人民币突破美元霸权的可能性。你可以根据这本书去构建一个大的框架，但很多具体的内容需要找其它书籍了。,zh,positive,digital_ebook_purchase
These are my favorite stroller hooks. They're sturdy and how quite a bit.,en,positive,baby_product
Preis Leistung hervorragend.,de,positive,industrial_supplies
縫製が雑でいろんなところから糸が出ていた 全体的にペラッとした感じで安っぽい。 新車のような臭いがきつい。,ja,negative,shoes
ヤマハのスノーモービルに使いました。 代替品として何の問題もありません！,ja,positive,automotive
"Difficile a monter, les fonctions sont très limitées finalement. Celle du bas est quasiment inaccessible. Les véhicules tombent de l'ascenseur...",fr,negative,toy
"Nehme 2.Stück am Abend und Schlafe wunderbar !Gute Zusammensetzung der Kapseln ! Bin sehr zufrieden , auch mit dem Kundendienst des Verkäufers ! Kann ich uneingeschränkt weiter empfehlen !",de,positive,drugstore
J'ai acheté ces ampoules led pour remplacer les ampoules d'origine. La lumière est bien blanche au lieu de jaune. Part contre sur 10 ampoules 6 ne fonctionne pas.,fr,negative,automotive
Fit well- always go a little bigger with these items. Stayed on her well in the water and did not float up uncomfortably. Great for dogs on the boat for a little added insurance in case they fall and in our case helping to teach a dog how to swim using all four legs evenly.,en,positive,pet_products
Habe die Turbodüse gekauft um die Hundehaare von einem Australian Shepherd auf einem kurzen Teppich leichter wegzusaugen. Es hat trotz mehrmaligen drübergehen nichts gebracht außer das alle Haare in eine Richtung zeigen. Kann nur davon abraten.,de,negative,kitchen
Tampons trop petits et pas du tout adaptés au tampon qui est lui aussi minuscule. Achetés pour corriger les copies de mes élèves mais déçue par le résultat final. Un tampon plus grand devrait être vendu avec un tel produit. Dommage car ils sont en bois et font un bel effet.,fr,negative,toy
書很好，很喜歡！下次就希望快遞小心一點不要再把書摔了。,zh,positive,book
These things aren't great. They are smaller than the listing says and they don't hold much weight at all. I don't see them holding a curtain any thicker than a thin sheet.,en,negative,home
Very slim. Slightly tight when inserting bills.,en,positive,luggage
箱のシールが切断されていている。 送信機底部のシールが切断されている。 送信機の保護シールに剥がした形跡がある。 アンテナが外れている。,ja,negative,toy
Super tolle Stifte. Kalligraphie Schrift kann man damit super machen. Habe schon viele Komplimente von Freunden bekommen. Sieht echt klasse aus und macht echt viel Spaß !,de,positive,home
"No noto nada. No elimina los puntos negros. He hecho todo lo que pone, pero nada. No sirve para nada",es,negative,beauty
Aucune différence entre la batterie neuve et la batterie actuelle avec 3 ans d'age. De l'arnaque !!! NE PAS ACHETER,fr,negative,electronics
レビューを参考にするとケーブルは当たり外れがあるようですが、大丈夫でした。まだ使用して数週間なので、耐久性は評価できませんが、これまでのところストレスゼロです。,ja,positive,wireless
薄手でピッチリしたシルエットになるビジネスソックスです。 全体的にタイトで、さらに要所には足の形に沿うようにゴムが入っているためちょっとしたタイツのような見た目になります。野暮ったさがなく、スタイリッシュに決めることができます。,ja,positive,apparel
締め付け感がここち良いです。 普段のガードルのサイズで問題ないと思います。 鼠蹊部を圧迫しないので座っても窮屈ではありませんでした。,ja,positive,apparel
"Tres bon produit, prévoir un peu de temps pour le 1er montage ! Poussette arrivé avec un petite dechirure au niveau de l'assise rien de grave peut etre recousu mais ça déçoit vu que le produit est neuf ...",fr,positive,baby_product
別のブランドの36wより弱いなぁと感じます。 硬化するのがおそいのでもう使っておりません。,ja,negative,home_improvement
Buena calidad a un precio en acorde,es,positive,home_improvement
去年の12月から3冊注文していますが、届いていません。 どうなっているのですか。,ja,negative,digital_ebook_purchase
The product works as described,en,positive,beauty
Nicht geliefert wie in der Abbildung. Leider Täuschung.,de,negative,video_games
"So far, I’ve enjoyed all the books from this author, I think I’m now on my 3rd.",en,positive,digital_ebook_purchase
L'article est très petit. Il est difficile de mettre un plat à l'intérieur avec la fermeture à éclair. Je ne m'en sers pad,fr,negative,home
merklich verringerter Netzempfang - nicht zu empfehlen,de,negative,wireless
写出杀人犯的人性，想必一定体现了作者的内心世界。为里面的真相有拿起就放不下的感觉，遗憾的是书中有错字，但不是作者的错，所以依旧5星。不过2017版的错字已经改了。,zh,positive,book
看到一段感人的故事，饱经沧桑的你还会不会流泪？当读完《萤火虫小巷》时，我发觉眼角的雾水已模糊了我的双眼。 这是一个关于爱、成长和忠诚的故事，十四岁的少女塔莉和凯蒂在充满诗意的萤火虫巷结下了足够温暖一生的友谊，她们也曾经历过嫉妒、愤怒、伤害、憎恨，但始终彼此依靠，让生命的河流从此变得丰满而辽阔。 这虽是一本描写女性友谊的书，但又何尝不能推广到男男、男女之间的友谊，真挚的友谊于每个人来说都是可遇而不可求的，当你不够好，在你期待的人面前你会自惭形秽，当你终于变的足够好，斯人却已远去，你不是我，却又像世界上另一个我，遇到一个情意契合、无障碍交流的朋友何其难也！ 正如书中所言：要交到真正的朋友，你必须先交出自己的心，才能收获一段难得的友情。这也印证了罗曼罗兰的经典名句：谁要在世界上遇到过一次友爱的心，体会过肝胆相照的境界，就是尝到了天上人间的快乐。 人生是一段孤独的旅程，幸好我遇见了你。当我说“没有你，我该怎么办”时，好想听到你说：幸好你永远也不必为这个问题烦恼，我们永远不必知道，因为我一直都在！,zh,positive,book
Très facile d’utilisation Montage simple,fr,positive,sports
快递太慢我在楼下等了20分钟，耳塞还沒有用过，隔音效果不知道好不好，用了在评。,zh,negative,drugstore
Kids love them. Swim instructor suggested this brand. Only used a few times so far so I dont know how durable.,en,positive,sports
"Qualité nulle, la semelle se décolle en une journée, légère, agréable à porter mais tres très mauvaise qualité....",fr,negative,shoes
When I first got the battery it seemed to hold a charge I've had it about e months that no longer is the case.,en,negative,wireless
Ein Radiowecker ist immer gut zu gebrauchen. Ich habe drei verschiedene Displayeinstellungen (Helligkeit) ausprobiert und jetzt passt es. Laute und einstellbare Fünf-Sterne-Empfehlung. Die Bedienung war auch sehr einfach,de,positive,electronics
"This is an awesome headset for the money! I love the ability to fold them up when not in use, and I really appreciate the addition of the conversion cable for use when you need to plug into a computer with separate mic and headphone jacks. The lapel mute/volume controls are an added plus. I took off a single star because they are a little tight on my head, but to be fair, I wear a size 8 hat, so I often have a hard time with comfort with full sized headsets like this.",en,positive,pc
"Leichte Montage, da auch eine Montageanleitung dabei ist. Große Box mit Belüftung, deshalb keine üblen Gerüche. Sehr zu empfehlen.",de,positive,lawn_and_garden
緑色のピック１枚＆青色のコネクタ外し棒１本が袋に入っていませんでした。 135円という驚異的な値段から返品やクレームを入れる気にはなりませんでしたが、やや残念です。,ja,negative,wireless
